1	Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1	bbbp26	ZAFYATHCZYHLPB-UHFFFAOYSA-N
1	CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1	bbbp27	ZUXABONWMNSFBN-UHFFFAOYSA-N
1	FC(F)(F)c1ccc(N2CCNCC2)nc1Cl	bbbp28	QZYYPQAYSFBKPW-UHFFFAOYSA-N
1	CCN1CCN(C(O)=N[C@@H](C(O)=N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O	bbbp29	IVBHGBMCVLDMKU-GXNBUGAJSA-N
1	CCCC(C)C1(CC)C(O)=NC(=O)N=C1O	bbbp30	WEXRUCMBJFQVBZ-UHFFFAOYSA-N
1	C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23	bbbp31	GSDSWSVVBLHKDQ-JTQLQIEISA-N
1	OC(=NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1	bbbp32	IKQPZPCUEJJIRL-UHFFFAOYSA-N
1	CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O	bbbp33	ZIGMMUKDYCABPW-UHFFFAOYSA-N
1	CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	bbbp34	PJMPHNIQZUBGLI-UHFFFAOYSA-N
1	CCOC(=O)c1cncn1C(C)c1ccccc1	bbbp35	NPUKDXXFDDZOKR-UHFFFAOYSA-N
-1	CN(C)c1cc(-c2nc(=N)[nH][nH]2)ccn1	bbbp36	LJSSPQRYKZTFBZ-UHFFFAOYSA-N
1	CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1	bbbp37	WIKYUJGCLQQFNW-UHFFFAOYSA-N
1	Nc1ccc(-c2nc3ccc(O)cc3s2)cc1I	bbbp38	KZMMPMKDMZFWGE-UHFFFAOYSA-N
-1	CC(O)=Nc1cccc(-c2csc(NC(=N)N)n2)c1	bbbp39	BVPYPYSWYGKYAG-UHFFFAOYSA-N
1	CN1[C@H]2CCC[C@@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2	bbbp40	MFWNKCLOYSRHCJ-AGUYFDCRSA-N
1	CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)N=C(O)C(Cl)Cl)cc1	bbbp41	OTVAEFIXJLOWRX-NXEZZACHSA-N
1	N=C(N)Nc1nc(-c2ccccc2)cs1	bbbp42	GENKQMMVXFFZPC-UHFFFAOYSA-N
1	Cc1cccc(C)c1OCC(C)N	bbbp43	VLPIATFUUWWMKC-UHFFFAOYSA-N
1	CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C	bbbp44	XLMALTXPSGQGBX-GCJKJVERSA-N
1	CNCCCN1c2ccccc2Sc2ccc(Cl)cc21	bbbp45	YHFXGBOUSIKGMZ-UHFFFAOYSA-N
1	CN(C)Cc1ccc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)o1	bbbp46	GUMRMKZKAGUNEA-UHFFFAOYSA-N
1	Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)[C@H](O)c3ccccc3)[C@H]2SC1	bbbp47	OLVCFLKTBJRLHI-AXAPSJFSSA-N
1	CN(C)CCc1ccccn1	bbbp48	FXHJGPDCPMCUKW-UHFFFAOYSA-N
1	O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1	bbbp49	YKJJCYZZWWSBEW-UHFFFAOYSA-N
1	C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12	bbbp50	LOUPRKONTZGTKE-LHHVKLHASA-N
1	CCc1ccccc1	bbbp51	YNQLUTRBYVCPMQ-UHFFFAOYSA-N
1	N=C(N)Nc1nc(-c2cccc(N)c2)cs1	bbbp52	QDNHJPYZKZDMNJ-UHFFFAOYSA-N
1	CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1	bbbp53	JXLYSJRDGCGARV-XQKSVPLYSA-N
1	CCCC(O)=Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1	bbbp54	GOEMGAFJFRBGGG-UHFFFAOYSA-N
1	NCCCN1c2ccccc2Sc2ccc(Cl)cc21	bbbp55	ZTQZBABFEUDZFE-UHFFFAOYSA-N
1	CN(C)Cc1ccc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1	bbbp56	YBLPBOGOFFVMPD-UHFFFAOYSA-N
-1	CN=C(NC#N)Nc1cccc(-c2csc(NC(=N)N)n2)c1	bbbp57	QAJXFAVPCJPZCT-UHFFFAOYSA-N
1	CNCCc1ccccn1	bbbp58	UUQMNUMQCIQDMZ-UHFFFAOYSA-N
1	CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1	bbbp62	OGWKCGZFUXNPDA-XQKSVPLYSA-N
1	CCC(N=C(O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1	bbbp63	MQNYRKWJSMQECI-UHFFFAOYSA-N
1	O=S(=O)(c1ccc2cc[nH]c2c1)N1CCCC1CCN1CCC(Oc2cccc(Cl)c2)CC1	bbbp64	IYJSJBDUGFRNGT-UHFFFAOYSA-N
1	CN(C)Cc1ccnc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)c1	bbbp65	JTVAVCUEZQNBKG-UHFFFAOYSA-N
1	CNCCCC12CCC(c3ccccc31)c1ccccc12	bbbp66	QSLMDECMDJKHMQ-UHFFFAOYSA-N
1	c1cc(CN2CCCCC2)cc(OCCCN=c2[nH]ccs2)c1	bbbp67	KHOCPPWRDKJTNB-UHFFFAOYSA-N
-1	CN1Cc2c(-c3noc(C(C)(C)O)n3)ncn2-c2cccc(Cl)c2C1=O	bbbp68	XHMYQXZLVLGNKX-UHFFFAOYSA-N
1	CO/N=C(\C(O)=N[C@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@@H]12)c1csc(=N)[nH]1	bbbp69	GPRBEKHLDVQUJE-CPAGPLPBSA-N
1	N=C(O)N1c2ccccc2C2OC2c2ccccc21	bbbp70	ZRWWEEVEIOGMMT-UHFFFAOYSA-N
1	C1CCCCC1	bbbp71	XDTMQSROBMDMFD-UHFFFAOYSA-N
1	Cc1csc(NC(=N)N)n1	bbbp72	KMNUGKCCBPMHJL-UHFFFAOYSA-N
1	CCCN(CCC)CCc1ccc(O)c2c1CC(O)=N2	bbbp73	PVIICBUWKXYFAA-UHFFFAOYSA-N
1	CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1	bbbp74	VSWBSWWIRNCQIJ-UHFFFAOYSA-N
-1	CN(C)Cc1ccc(CSCCNC2N=CC=C2[N+](=O)[O-])o1	bbbp75	XLYBIDWGRCVKEW-UHFFFAOYSA-N
1	CO/N=C(\C(O)=N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=N)O)CS[C@H]12)c1ccco1	bbbp76	JFPVXVDWJQMJEE-IZRZKJBUSA-N
1	c1cc(CN2CCCCC2)cc(OCCCN=c2[nH]c3ccccc3o2)c1	bbbp77	VIASCVHAGATDQI-UHFFFAOYSA-N
1	Cc1cccc2c1Oc1ccccc1C1(O)CCN(C)CC21	bbbp78	RPMDQAYGQBREBS-UHFFFAOYSA-N
1	O=[N+]([O-])C1=CC=NC1NCCSCc1ccccn1	bbbp79	DPMFOXWFVFJQRL-UHFFFAOYSA-N
1	CCCSc1ccc2nc(N=C(O)OC)[nH]c2c1	bbbp80	HXHWSAZORRCQMX-UHFFFAOYSA-N
-1	NCCc1cn2ccccc2n1	bbbp81	CSIVCTHRYRVJCI-UHFFFAOYSA-N
1	Cc1ncc([N+](=O)[O-])n1CC(O)CCl	bbbp82	IPWKIXLWTCNBKN-UHFFFAOYSA-N
1	CCCN(CCC)CCc1cccc2c1CC(O)=N2	bbbp83	UHSKFQJFRQCDBE-UHFFFAOYSA-N
1	Clc1ccc2c(c1)C1CNCC1c1ccccc1O2	bbbp84	DQUCRGAOGUQHJQ-UHFFFAOYSA-N
1	CN(C)CCC=C1c2ccccc2CCc2ccccc21	bbbp85	KRMDCWKBEZIMAB-UHFFFAOYSA-N
1	CO/N=C(\C(O)=N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(=N)[nH]1	bbbp86	VAAUVRVFOQPIGI-SPQHTLEESA-N
1	c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)nc1	bbbp87	YLLDMFNSWIGNPW-UHFFFAOYSA-N
1	Cc1cccc2c1Oc1ccccc1C1(O)CCNCC21	bbbp88	BKXBVNZUQILPOP-UHFFFAOYSA-N
1	O=[N+]([O-])C1=CC=NC1NCCSCc1ncccc1Br	bbbp89	OEURWEHMCXSZMU-UHFFFAOYSA-N
1	COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(N=C(C)O)CC2	bbbp90	IAKHMKGGTNLKSZ-UHFFFAOYSA-N
1	OCCCOc1cccc(CN2CCCCC2)c1	bbbp91	JACPUZOKPSTMTK-UHFFFAOYSA-N
1	Cc1ncsc1CCCl	bbbp92	PCLITLDOTJTVDJ-UHFFFAOYSA-N
1	CCN(CC)C(O)=Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1	bbbp93	JOATXPAWOHTVSZ-UHFFFAOYSA-N
1	FC(F)(F)CCl	bbbp94	CYXIKYKBLDZZNW-UHFFFAOYSA-N
1	CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1	bbbp95	SEWXZWMBVGJJPG-UHFFFAOYSA-N
1	CO[C@@]1(N=C(O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(=N)O)CS[C@@H]21	bbbp96	WZOZEZRFJCJXNZ-ZBFHGGJFSA-N
1	C=CCC(N)c1ccccc1-c1noc2ccccc12	bbbp97	AYDSLXXUAYWCBG-UHFFFAOYSA-N
1	Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O	bbbp98	PMXMIIMHBWHSKN-UHFFFAOYSA-N
1	CC(O)=Nc1ccc(O)cc1	bbbp99	RZVAJINKPMORJF-UHFFFAOYSA-N
-1	CC(=O)Oc1ccccc1C(=O)O	bbbp100	BSYNRYMUTXBXSQ-UHFFFAOYSA-N
-1	Oc1ncnc2n[nH]cc12	bbbp101	OFCNXPDARWKPPY-UHFFFAOYSA-N
-1	CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O	bbbp102	GMVPRGQOIOIIMI-DWKJAMRDSA-N
-1	CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1	bbbp104	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
-1	CC1(C)S[C@@H]2[C@H](N=C(O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O	bbbp105	LSQZJLSUYDQPKJ-NJBDSQKTSA-N
-1	CC1(C)S[C@@H]2[C@H](N=C(O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O	bbbp106	AVKUERGKIZMTKX-NJBDSQKTSA-N
-1	C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	bbbp107	GCKMFJBGXUYNAG-HLXURNFRSA-N
1	FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(CCC3OCCCO3)CC1)c1ccccc1S2	bbbp108	GXCXYCOOYDMQOK-UHFFFAOYSA-N
1	OC1=Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O	bbbp109	ADIMAYPTOBDMTL-UHFFFAOYSA-N
1	Oc1nc2ccccc2n1C1CCN(CCOc2ccccc2)CC1	bbbp110	NVDBBGBUTKLRSN-UHFFFAOYSA-N
1	COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314	bbbp111	BRUQQQPBMZOVGD-XFKAJCMBSA-N
1	CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5	bbbp112	UQCNKQCJZOAFTQ-ISWURRPUSA-N
1	CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1	bbbp113	CBHCDHNUZWWAPP-UHFFFAOYSA-N
1	N=C1N=C(O)C(c2ccccc2)O1	bbbp114	NRNCYVBFPDDJNE-UHFFFAOYSA-N
1	CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@H]2C	bbbp115	VOKSWYLNZZRQPF-NIKGAXFTSA-N
1	CCc1cc(C(=N)S)ccn1	bbbp116	AEOCXXJPGCBFJA-UHFFFAOYSA-N
-1	COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O	bbbp117	VJJPUSNTGOMMGY-MRAJQDPKSA-N
1	N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1	bbbp118	XUFQPHANEAPEMJ-UHFFFAOYSA-N
1	OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F	bbbp119	RFHAOTPXVQNOHP-UHFFFAOYSA-N
1	O=C(O)P(=O)(O)O	bbbp120	ZJAOAACCNHFJAH-UHFFFAOYSA-N
1	NCC1(CC(=O)O)CCCCC1	bbbp121	UGJMXCAKCUNAIE-UHFFFAOYSA-N
-1	CCOc1ccc2ccccc2c1C(O)=N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12	bbbp122	GPXLMGHLHQJAGZ-JTDSTZFVSA-N
-1	CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21	bbbp123	MHWLWQUZZRMNGJ-UHFFFAOYSA-N
-1	Cc1c(O)cccc1C(O)=N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(O)=NC(C)(C)C	bbbp124	QAGYKUNXZHXKMR-HKWSIXNMSA-N
-1	COc1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1	bbbp125	GXDALQBWZGODGZ-UHFFFAOYSA-N
-1	CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2	bbbp126	RKUNBYITZUJHSG-UHFFFAOYSA-N
-1	C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	bbbp128	UREBDLICKHMUKA-DVTGEIKXSA-N
-1	CC1(C)S[C@@H]2[C@H](N=C(O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O	bbbp129	FPPNZSSZRUTDAP-UWFZAAFLSA-N
-1	C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O	bbbp130	TZFNLOMSOLWIDK-JTQLQIEISA-N
-1	CC(C)(C)NCC(O)COc1cccc2c1CCC(O)=N2	bbbp131	LWAFSWPYPHEXKX-UHFFFAOYSA-N
-1	Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](N=C(O)Cn4cnnn4)[C@H]3SC2)s1	bbbp132	MLYYVTUWGNIJIB-BXKDBHETSA-N
-1	CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)CSc3ccncc3)[C@H]2SC1	bbbp133	UQLLWWBDSUHNEB-CZUORRHYSA-N
-1	O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1	bbbp134	JCKYGMPEJWAADB-UHFFFAOYSA-N
1	CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21	bbbp135	YEHCICAEULNIGD-MZMPZRCHSA-N
1	CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1	bbbp136	PWRPUAKXMQAFCJ-UHFFFAOYSA-N
1	OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1	bbbp137	RGCVKNLCSQQDEP-UHFFFAOYSA-N
1	CCOC(=O)C1(c2ccccc2)CCN(C)CC1	bbbp138	XADCESSVHJOZHK-UHFFFAOYSA-N
1	c1ccc(C2(N3CCCCC3)CCCCC2)cc1	bbbp139	JTJMJGYZQZDUJJ-UHFFFAOYSA-N
1	NNCCc1ccccc1	bbbp140	RMUCZJUITONUFY-UHFFFAOYSA-N
1	CCC1(c2ccccc2)C(O)=NC(=O)N=C1O	bbbp141	DDBREPKUVSBGFI-UHFFFAOYSA-N
1	N=C(O)OCCCc1ccccc1	bbbp142	CAMYKONBWHRPDD-UHFFFAOYSA-N
1	CN=C(O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C	bbbp143	PIJVFDBKTWXHHD-HIFRSBDPSA-N
-1	NCC(O)c1ccc(O)c(O)c1	bbbp144	SFLSHLFXELFNJZ-UHFFFAOYSA-N
-1	COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1	bbbp145	SUBDBMMJDZJVOS-UHFFFAOYSA-N
-1	Cc1onc(-c2ccccc2)c1C(O)=N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12	bbbp146	UWYHMGVUTGAWSP-JKIFEVAISA-N
1	OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@@H]1O	bbbp147	FPVKHBSQESCIEP-JQCXWYLXSA-N
-1	CC1(C)S[C@@H]2[C@H](N=C(O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O	bbbp148	BPLBGHOLXOTWMN-MBNYWOFBSA-N
-1	O=[N+]([O-])c1ccc(C(O)C(CO)N=C(O)C(Cl)Cl)cc1	bbbp149	WIIZWVCIJKGZOK-UHFFFAOYSA-N
-1	NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O	bbbp150	JBMKAUGHUNFTOL-UHFFFAOYSA-N
-1	CCCN=C(O)NS(=O)(=O)c1ccc(Cl)cc1	bbbp151	RKWGIWYCVPQPMF-UHFFFAOYSA-N
-1	CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12	bbbp152	WKZUQOQLOHMCQC-XHJBQRPKSA-N
-1	NS(=O)(=O)c1cc(C2(O)N=C(O)c3ccccc32)ccc1Cl	bbbp153	JIVPVXMEBJLZRO-UHFFFAOYSA-N
-1	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	bbbp154	KNHUKKLJHYUCFP-UHFFFAOYSA-N
-1	CC(C)(Oc1ccc(Cl)cc1)C(=O)O	bbbp155	TXCGAZHTZHNUAI-UHFFFAOYSA-N
-1	Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1	bbbp156	VNFPBHJOKIVQEB-UHFFFAOYSA-N
-1	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO	bbbp157	OMFXVFTZEKFJBZ-HJTSIMOOSA-N
-1	C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO	bbbp158	MFYSYFVPBJMHGN-ZPOLXVRWSA-N
1	OCCC1CCN(CC/C=C2\c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1	bbbp159	CCUOZZURYIZOKX-FQJNFEMKSA-N
1	Oc1nc2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	bbbp160	YVUQSNJEYSNKRX-UHFFFAOYSA-N
1	OCCN1CCN(CC/C=C2/c3ccccc3COc3ccc(Cl)cc32)CC1	bbbp161	RAAHIUIRJUOMAU-MPUCSWFWSA-N
1	N=C(O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1	bbbp162	AXKPFOAXAHJUAG-UHFFFAOYSA-N
1	O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1	bbbp163	MWQCHHACWWAQLJ-UHFFFAOYSA-N
1	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	bbbp164	AURFZBICLPNKBZ-YZRLXODZSA-N
1	CCC1(c2ccccc2)C(O)=NCN=C1O	bbbp165	DQMZLTXERSFNPB-UHFFFAOYSA-N
1	CCN(CC)CCOC(=O)c1ccc(N)cc1	bbbp166	MFDFERRIHVXMIY-UHFFFAOYSA-N
1	OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1	bbbp167	WYDUSKDSKCASEF-UHFFFAOYSA-N
1	CN(C)CCCN1c2ccccc2Sc2ccccc21	bbbp168	ZGUGWUXLJSTTMA-UHFFFAOYSA-N
1	CC(C)NCC(O)COc1cccc2[nH]ccc12	bbbp169	JZQKKSLKJUAGIC-UHFFFAOYSA-N
1	CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1	bbbp170	CFCUWKMKBJTWLW-WZIVUMCRSA-N
-1	CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21	bbbp171	TUZYXOIXSAXUGO-PZAWKZKUSA-N
1	O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1	bbbp172	FSVJFNAIGNNGKK-UHFFFAOYSA-N
1	COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1OC	bbbp173	IEDVJHCEMCRBQM-UHFFFAOYSA-N
-1	COc1cc(NCc2ccc3[nH]c(=N)[nH]c(=N)c3c2C)cc(OC)c1OC	bbbp174	NOYPYLRCIDNJJB-UHFFFAOYSA-N
1	NC1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12	bbbp176	WVPSKSLAZQPAKQ-SOSAQKQKSA-N
1	N=C(N)O	bbbp177	XSQUKJJJFZCRTK-UHFFFAOYSA-N
-1	O=c1ccc2ccccc2o1	bbbp178	ZYGHJZDHTFUPRJ-UHFFFAOYSA-N
-1	Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1	bbbp179	MQJKPEGWNLWLTK-UHFFFAOYSA-N
-1	C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C	bbbp180	OHXPGWPVLFPUSM-KLRNGDHRSA-N
-1	O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12	bbbp181	KSKRYQVHJQRUNC-UHFFFAOYSA-N
